categoria,subcategoria,nombre,precio,url,descripcion,tienda
Arcilla Alta temperatura,Refractaria,"BG15 Pasta Gres-refractario Blanco 0-2mm 12,5Kg",13.72€,https://anper.net/productos/311/arcilla-alta-temperatura/bg15-pasta-gres-refractario-blanco-0-2mm-12-5kg,"BG 0-1.5
  Gres refractario blanco, también conocido como pasta ''rafael'', contiene un 30% de chamota, granulometría de 0-2 mm.

Color en oxidante blanco y crema en reducción.

Temperatura de cocción de 1260-1280ºC.

Idóneo para trabajar grandes esculturas y murales, así como para trabajos que necesiten la obtención de texturas de grano grueso .

Por su color blanco se obtiene un buen comportamiento de los esmaltes y colores.

Puede ser utilizado para la fabricación de piezas de Raku.
  Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CH Pasta Gres-Refractario Beige 0-1mm 12,5Kg",12.85€,https://anper.net/productos/318/arcilla-alta-temperatura/pa-ch-pasta-gres-refractario-beige-0-1mm-12-5kg,"Gres refractario, chamotado al 50%, granulometría de 0-1 mm.

Color crema en atmósfera oxidante y marrón en reducción.
Temperatura de cocción de 1260-1280ºC.

Específico para la creación de cerámica artística, la pasta desarrolla muy buenos resultados para trabajar murales y grandes esculturas, por su plasticidad es apto para modelar.
  Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CH3 Pasta Gres-Refractario Beige 1-3 mm 12,5Kg",15.51€,https://anper.net/productos/320/arcilla-alta-temperatura/pa-ch3-pasta-gres-refractario-beige-1-3-mm-12-5kg,"Gres refractario chamotado, contiene un 45% de chamota, granulometría de 1-3 mm

Color crema en atmósfera oxidante y marrón en reducción.

Temperatura de cocción de 1260-1280ºC.

Especial para realizar esculturas de gran tamaño y para trabajos que requieran texturas gruesas o rústicas. Por su chamota permite realizar piezas que necesiten un grosor considerable.
  Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CH3B Pasta Gres-Refractario Blanco 1-3 mm 12,5Kg",17.02€,https://anper.net/productos/321/arcilla-alta-temperatura/pa-ch3b-pasta-gres-refractario-blanco-1-3-mm-12-5kg,"Gres refractario chamotado, contiene un 50% de chamota, granulometría de 1-3 mm.

Color blanco en atmósfera oxidante y gris- crema en reducción.

Temperatura de cocción de 1260-1280ºC.

Especial para realizar esculturas de gran tamaño y para trabajos que requieran texturas gruesas o rústicas. Por su blancura no altera los colores de los esmaltes.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CH3N Pasta Gres-Refractario Negro 1-3 mm 12,5Kg",16.87€,https://anper.net/productos/322/arcilla-alta-temperatura/pa-ch3n-pasta-gres-refractario-negro-1-3-mm-12-5kg,"Gres refractario chamotado, contiene un 40% de chamota, granulometría 1-3 mm.

Color negro en atmósfera oxidante y negro metalizado en reducción.

Temperatura de cocción de 1260-1280ºC.

Especial para realizar esculturas de gran tamaño y para trabajos que requieran texturas gruesas o rústicas. Por su color negro oscuro es muy apreciado.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CH3R Pasta Gres-Refractario Roja 1-3 mm 12,5Kg",17.17€,https://anper.net/productos/323/arcilla-alta-temperatura/pa-ch3r-pasta-gres-refractario-roja-1-3-mm-12-5kg,"Gres refractario chamotado, contiene un 40% de chamota, granulometría de 1-3 mm .

Color rojo en atmósfera oxidante y granate metalizado en reducción.

Temperatura de cocción de 1260-1280ºC.

Especial para realizar esculturas de gran tamaño y para trabajos que requieran texturas gruesas o rústicas.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CHN Pasta Gres-Refractario Negra 0-1 mm 12,5Kg",16.28€,https://anper.net/productos/324/arcilla-alta-temperatura/pa-chn-pasta-gres-refractario-negra-0-1-mm-12-5kg,"Gres refractario de color negro, contiene un 32% de chamota. granulometría de 0-1 mm.

Color negro en atmósfera oxidante y negro metalizado en reducción.
Temperatura de cocción de 1260-1280ºC

Específico para la creación de cerámica artística, desarrolla muy buenos resultados para trabajar murales y grandes esculturas, por su plasticidad es apto para modelar.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CHR Pasta Gres-Refractario Rojo 0-1mm 12,5Kg",14.95€,https://anper.net/productos/319/arcilla-alta-temperatura/pa-chr-pasta-gres-refractario-rojo-0-1mm-12-5kg,"Gres refractario, chamotado, contiene un 50% de chamota, granulometría de 0-1 mm..

Color rojo en atmósfera oxidante y granate metalizado en reducción.
Temperatura de cocción de 1260-1280ºC

Específico para la creación de cerámica artística, desarrolla muy buenos resultados para trabajar murales y grandes esculturas, por su plasticidad es apto para modelar.
  Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CT PASTA GRES-REFRACTARIO BEIGE 0-0,5MM 12,5Kg",13.03€,https://anper.net/productos/640/arcilla-alta-temperatura/pa-ct-pasta-gres-refractario-beige-0-0-5mm-12-5kg,"Gres refractario chamotado, contiene un 39% de chamota, granulometría de 0-0.5 mm.
  Temperatura de cocción 1280ºC
  Por su comportamiento se puede utilizar desde el torno hasta la creación de murales y esculturas.
    Idóneo para la creación de piezas de rakú, ya que soporta muy bien el cambio de temperatura.
  Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-CTR PASTA GRES-REFRACTARIO ROJO 0-0,5MM 12,5Kg",15.43€,https://anper.net/productos/641/arcilla-alta-temperatura/pa-ctr-pasta-gres-refractario-rojo-0-0-5mm-12-5kg,"Gres refractario chamotada, contiene un 42% de chamota, granulometría de 0-0.5 mm.

Color crema en rojo y granate en reducción.

Temperatura de cocción de 1260-1280ºC

Por su comportamiento se puede utilizar desde el torno hasta la creación de murales y esculturas.

Idóneo para la creación de piezas de rakú, ya que soporta muy bien el cambio de temperatura.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-NT Pasta Gres-Refractario Beige 0-0,2mm",15.18€,https://anper.net/productos/315/arcilla-alta-temperatura/pa-nt-pasta-gres-refractario-beige-0-0-2mm-,"Gres refractario fino, contiene un 18 % de chamota, granulometría de 0-0.2 mm..

Color crema en oxidante y marón claro en reducción.

Temperatura de cocción de 1260-1280ºC

Idóneo para trabajar al torno por su finura y su plasticidad.

Se utiliza en la fabricación de vajillas realizadas a mano,
por su color y textura les confiere un aspecto rústico.

Adecuado también para la fabricación de piezas de decoración.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-NTN Pasta Gres-Refractario Negra 0-0,2mm 12,5Kg",17.17€,https://anper.net/productos/317/arcilla-alta-temperatura/pa-ntn-pasta-gres-refractario-negra-0-0-2mm-12-5kg,"Gres refractario fino, contiene un 40 % de chamota granulometriía de 0-0.2 mm.

Color negro en oxidante y negro metalizado en reducción.
Por su finura y palsticidad es idóneo para trabajar a torno y modelado.

Se utiiliza para la producción de piezas decorativas. Por su intenso color negro es muy apreciado.


Temperatura de cocción 1280ºC
  Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PA-NTR Pasta Gres-Refractario Roja 0-0,3mm 12,5Kg",16.66€,https://anper.net/productos/316/arcilla-alta-temperatura/pa-ntr-pasta-gres-refractario-roja-0-0-3mm-12-5kg,"Gres refractario fino, contiene un 18 % de chamota, granulometría de 0-0.2 mm.

Color rojo en oxidante y granate metalizado en reducción .

Temperatura de cocción 1280ºC

Por su finura y palsticidad es idóneo para trabajar a torno y modelado.

Se utiiliza para la producción de piezas decorativas.
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRAF Pasta refractaria blanca 0-0,5 12,5Kg PA84PRAF",14.12€,https://anper.net/productos/273/arcilla-alta-temperatura/praf-pasta-refractaria-blanca-0-0-5-12-5kg-pa84praf,"Pasta refractaria blanca con 40% chamota fina 0-0.5 mm. Ideal para escultura, para piezas de construcción y para piezas pequeñas en Raku. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. Su particular color blanco marfil en cocción es muy apreciado y proporciona la base excelente para el desarrollo del color en esmaltes y óxidos colorantes. Conocida también como pasta “Rafael”, es muy popular por su excepcional comportamiento en Rakú.

Rango cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRAI Pasta refractaria blanca 0-0,2 12,5Kg PA84PRAI",14.12€,https://anper.net/productos/272/arcilla-alta-temperatura/prai-pasta-refractaria-blanca-0-0-2-12-5kg-pa84prai,"Pasta refractaria blanca con 40% chamota impalpable 0-0.2 mm. Ideal para tornear y modelar piezas con finos detalles y superficie lisa. Favorece el crecimiento de cristalizaciones en esmaltes. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. Su particular color blanco marfil en cocción es muy apreciado y proporciona la base excelente para el desarrollo del color en esmaltes y óxidos colorantes.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRAM Pasta refractaria blanca 0-1,5 12,5Kg PA84PRAM",14.12€,https://anper.net/productos/274/arcilla-alta-temperatura/pram-pasta-refractaria-blanca-0-2-12-5kg-pa84pram,"Pasta refractaria blanca con 40% chamota media 0- 1,5 mm. Ideal para esculturas de mayor tamaño, murales y piezas grandes en Rakú. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. Su particular color blanco marfil en cocción es muy apreciado y proporciona la base excelente para el desarrollo del color en esmaltes y óxidos colorantes.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRGF Pasta refractaria gris 0-0,5 12,5Kg PA84PRGF",13.32€,https://anper.net/productos/277/arcilla-alta-temperatura/prgf-pasta-refractaria-gris-0-0-5-12-5kg-pa84prgf,"Pasta refractaria “Gris” con 40% chamota fina 0-0.5 mm. Ideal para escultura, para piezas de construcción y para piezas pequeñas en Rakú. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. Conocida como “Gris” por su color en crudo. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. En cocción, la gama PRG desarrolla un particular color marrón tostado luminoso, muy popular y apreciado, con destonificaciones que realzan el relieve, convirtiéndola en un medio de expresión artístico ideal. Muy utilizada para murales y escultura. Presenta muy buen comportamiento para Rakú.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRGI Pasta refractaria gris 0-0,2 12,5Kg PA84PRGI",13.32€,https://anper.net/productos/278/arcilla-alta-temperatura/prgi-pasta-refractaria-gris-0-0-2-12-5kg-pa84prgi,"Pasta refractaria “Gris” con 40% chamota impalpable 0-0.2 mm. Ideal para tornear y modelar piezas con finos detalles y superficie lisa. Disponible en pasta plástica.

Diseñada para cerámica artística. Conocida como “Gris” por su color en crudo. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. En cocción, la gama PRG desarrolla un particular color marrón tostado luminoso, muy popular y apreciado, con destonificaciones que realzan el relieve, convirtiéndola en un medio de expresión artístico ideal. Muy utilizada para murales y escultura. Presenta muy buen comportamiento para Rakú.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRGM Pasta refractaria gris 0-1,5 12,5Kg PA84PRGM",13.32€,https://anper.net/productos/279/arcilla-alta-temperatura/prgm-pasta-refractaria-gris-0-2-12-5kg-pa84prgm,"Pasta refractaria “Gris” con 40% chamota media 0-1.5 mm. Ideal para esculturas de mayor tamaño, murales y piezas grandes en Raku. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. Conocida como “Gris” por su color en crudo. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. En cocción, la gama PRG desarrolla un particular color marrón tostado luminoso, muy popular y apreciado, con destonificaciones que realzan el relieve, convirtiéndola en un medio de expresión artístico ideal. Muy utilizada para murales y escultura. Presenta muy buen comportamiento para Rakú.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRLF Pasta refractaria lila 0-0,5 12,5Kg PA84PRLF",13.25€,https://anper.net/productos/280/arcilla-alta-temperatura/prlf-pasta-refractaria-lila-0-0-5-12-5kg-pa84prlf,"Pasta refractaria “Lila” con 40% chamota fina 0-0.5 mm. Ideal para escultura, para piezas de construcción y para piezas pequeñas en Rakú. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. Conocida como “Lila” por su color en crudo. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. En cocción, la gama PRL desarrolla un particular color marrón tostado oscuro, muy popular y apreciado, con destonificaciones que realzan el relieve, convirtiéndola en un medio de expresión artístico ideal. Muy utilizada para murales y escultura. Presenta muy buen comportamiento para Rakú.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRLM Pasta refractaria lila 0-1,5 12,5Kg PA84PRLM",13.25€,https://anper.net/productos/281/arcilla-alta-temperatura/prlm-pasta-refractaria-lila-0-2-12-5kg-pa84prlm,"Pasta refractaria “Lila” con 40% chamota media 0-1,5 mm. Ideal para esculturas de mayor tamaño, murales y piezas grandes en Rakú. Disponible en pasta plástica.

Diseñada para cerámica artística. Conocida como “Lila” por su color en crudo. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. En cocción, la gama PRL desarrolla un particular color marrón tostado oscuro, muy popular y apreciado, con destonificaciones que realzan el relieve, convirtiéndola en un medio de expresión artístico ideal. Muy utilizada para murales y escultura. Presenta muy buen comportamiento para Rakú.

Rango de cocción: 1240ºC-1300ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRNF Pasta refractaria negra 0-0,5 12,5Kg PA84PRNF",14.85€,https://anper.net/productos/282/arcilla-alta-temperatura/prnf-pasta-refractaria-negra-0-0-5-12-5kg-pa84prnf,"Pasta refractaria negra con 40% chamota fina 0-0.5 mm. Ideal para escultura. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. El intenso color negro en cocción oxidante de la gama PRN es muy exclusivo y apreciado, convirtiéndola en un medio de expresión artístico ideal. En atmósfera reductora se obtienen excelentes efectos de metalizaciones de bellos tonos azulados.

Rango de cocción: 1200ºC-1260ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRNI Pasta refractaria negra 0-0,2 12,5Kg PA84PRNI",14.85€,https://anper.net/productos/283/arcilla-alta-temperatura/prni-pasta-refractaria-negra-0-0-2-12-5kg-pa84prni,"Pasta refractaria negra con 40% chamota impalpable 0-0.2 mm. Ideal para tornear y modelar piezas con finos detalles y superficie lisa. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. El intenso color negro en cocción oxidante de la gama PRN es muy exclusivo y apreciado, convirtiéndola en un medio de expresión artístico ideal. En atmósfera reductora se obtienen excelentes efectos de metalizaciones de bellos tonos azulados.

Rango de cocción: 1200ºC-1240ºC
Descargar: Ficha técnica",Anper
Arcilla Alta temperatura,Refractaria,"PRNM Pasta refractaria negra 0-1,5 12,5Kg PA84PRNM",14.85€,https://anper.net/productos/284/arcilla-alta-temperatura/prnm-pasta-refractaria-negra-0-2-12-5kg-pa84prnm,"Pasta refractaria negra con 40% chamota media 0-1.5 mm. Ideal para esculturas de gran tamaño y murales. Disponible en pasta plástica extrusionada.

Diseñada para cerámica artística. El elevado contenido en chamota confiere carácter a la pieza cerámica y le proporciona un excelente comportamiento durante el secado y la cocción. Su elevada plasticidad la hace óptima para el modelado. El intenso color negro en cocción oxidante de la gama PRN es muy exclusivo y apreciado, convirtiéndola en un medio de expresión artístico ideal. En atmósfera reductora se obtienen excelentes efectos de metalizaciones de bellos tonos azulados.

Rango de cocción: 1200ºC-1260ºC
Descargar: Ficha técnica",Anper
