categoria,subcategoria,tipo,nombre,precio,url,tienda
herramientas,espatula,no tiene,Espátula acero Ref.2440,"7,82€",https://www.marphil.com/producto/espatula-acero-ref2445/,Marphil
herramientas,espatula,no tiene,Espátula acero Ref.2441,"13,30€",https://www.marphil.com/producto/espatula-acero-ref2441/,Marphil
herramientas,espatula,no tiene,Espátula acero Ref.2442,"14,58€",https://www.marphil.com/producto/espatula-acero-ref2442/,Marphil
herramientas,espatula,no tiene,Espátula acero Ref.2443,"13,72€",https://www.marphil.com/producto/espatula-acero-ref2443/,Marphil
herramientas,espatula,no tiene,Espátula acero Ref.2444,"13,72€",https://www.marphil.com/producto/espatula-acero-ref2444/,Marphil
herramientas,espatula,no tiene,Herramienta Ceámica Doble Acabados 2305-7,"6,41€",https://www.marphil.com/producto/herramienta-doble-2305-1/,Marphil
herramientas,esponjas,no tiene,Esponja con Mango ESTRELLA,"1,13€",https://www.marphil.com/producto/esponja-con-mango-estrella/,Marphil
herramientas,esponjas,no tiene,Pincel de espuma Kit 3 u.,"6,47€",https://www.marphil.com/producto/pincel-de-espuma-kit-3-u/,Marphil
herramientas,esponjas,no tiene,Pincel de espuma 2 cm. diám.,"0,82€",https://www.marphil.com/producto/pincel-de-espuma-2-cm-diam/,Marphil
herramientas,esponjas,no tiene,Esponja redonda amarilla,"1,67€",https://www.marphil.com/producto/esponja-redonda-amarilla/,Marphil
herramientas,esponjas,no tiene,Esponja Xiem Porcelain Clay,"8,55€",https://www.marphil.com/producto/esponja-xiem-porcelain-clay/,Marphil
herramientas,esponjas,no tiene,Esponja Xiem Stoneware Clay,"5,47€",https://www.marphil.com/producto/esponja-xiem-stoneware-clay/,Marphil
herramientas,esponjas,no tiene,Esponja Xiem Tools FINISHING,"6,82€",https://www.marphil.com/producto/esponja-finishing/,Marphil
herramientas,esponjas,no tiene,Esponja amarilla fina,"1,74€",https://www.marphil.com/producto/esponja-amarilla-fina/,Marphil
herramientas,esponjas,no tiene,Esponja amarilla taco,"1,60€",https://www.marphil.com/producto/esponja-amarilla-taco/,Marphil
herramientas,esponjas,no tiene,Esponja redonda taco – 2334,"1,60€",https://www.marphil.com/producto/esponja-redonda-taco-2334/,Marphil
herramientas,esponjas,no tiene,Esponja para torno 2309,"4,61€",https://www.marphil.com/producto/esponja-palo-torno/,Marphil
herramientas,esponjas,no tiene,Esponjas naturales bolsa 10 ud.,"16,26€",https://www.marphil.com/producto/esponjas-naturales-bolsa-10-ud/,Marphil
herramientas,extrusora,no tiene,Accesorios Churrera para hueco,"42,35€",https://www.marphil.com/producto/accesorios-churrera-pistola/,Marphil
herramientas,extrusora,no tiene,Churrera o Pistola Cerámica con 6 discos,"51,90€",https://www.marphil.com/producto/churrera-pistola-6-discos/,Marphil
herramientas,extrusora,no tiene,Extrusora Mini Metal 2335,"13,15€",https://www.marphil.com/producto/extrusora-mini-metal/,Marphil
herramientas,extrusora,no tiene,Extrusora para arcilla de pared,"447,03€",https://www.marphil.com/producto/extrusora-de-pared-3-accesorios/,Marphil
herramientas,extrusora,no tiene,Juego de boquillas para formas huecas (extrusora pared),"53,00€",https://www.marphil.com/producto/juego-de-boquillas-para-formas-huecas/,Marphil
herramientas,kintsugi,no tiene,Kit de reparación Kintsugi Plata,"29,40€",https://www.marphil.com/producto/kit-de-reparacion-kintsugi-plata/,Marphil
herramientas,kintsugi,no tiene,Kit de reparación Kintsugi Oro,"29,40€",https://www.marphil.com/producto/kit-de-reparacion-kintsugi-oro/,Marphil
herramientas,kits-ceramicos,no tiene,Kit de cerámica SIO-2 POTTERY KIT,"29,61€",https://www.marphil.com/producto/kit-de-ceramica-sio-2-pottery-kit/,Marphil
herramientas,kits-ceramicos,no tiene,Set de modelado y escultura SIO-2 14 pcs.,"23,61€",https://www.marphil.com/producto/set-de-modelado-y-escultura-sio-2-14-pcs/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Cerámica Iniciación 8 piezas,"8,66€",https://www.marphil.com/producto/kit-ceramica-mhc-0839/,Marphil
herramientas,kits-ceramicos,no tiene,Kit de palillos de madera x6 – 15cm – 2021K,"13,54€",https://www.marphil.com/producto/kit-de-palillos-de-madera-x6-15cm-2021k/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Herramientas de Alfarería REF 2027,"25,53€",https://www.marphil.com/producto/kit-herramientas-de-alfareria-ref-2027/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Herramientas de Cerámica Detalle REF 2037,"39,34€",https://www.marphil.com/producto/kit-ceramica-11-piezas-detalle/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Herramientas de Cerámica REF 2023,"21,61€",https://www.marphil.com/producto/kit-ceramica-ref2023/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Herramientas de Cerámica REF 2023G,"31,17€",https://www.marphil.com/producto/herramienta-kit-6u-2023-g/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Herramientas de corte y vaciado REF 2031,"32,34€",https://www.marphil.com/producto/kit-herramientas-de-corte-y-vaciado-ref-2031/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Palillo Modelado 20CM X7 unid. 2021,"17,64€",https://www.marphil.com/producto/kit-palillo-20cm-x7-2021/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Palillo Modelado Mini KIT X6 unid. – 2024,"17,73€",https://www.marphil.com/producto/palillo-boj-kit-x6-2024/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Palillo Modelado Mini X10 unid.- 2025,"28,93€",https://www.marphil.com/producto/palillo-boj-kit-x10/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Sio2 herramientas repujado – 2 unidades.,"7,44€",https://www.marphil.com/producto/kit-sio2-herramientas-repujado-2-unidades/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Sio2 Palillos madera 15 cm – 3 unidades.,"2,64€",https://www.marphil.com/producto/kit-sio2-palillos-madera-15-cm-3-unidades/,Marphil
herramientas,kits-ceramicos,no tiene,Kit Sio2 vaciadores – 2 unidades.,"3,58€",https://www.marphil.com/producto/kit-sio2-vaciadores-2-unidades/,Marphil
herramientas,kits-ceramicos,no tiene,Palillos Modelado Kit x3 – 2029,"15,73€",https://www.marphil.com/producto/palillos-modelado-kit-x3-2029/,Marphil
herramientas,kits-ceramicos,no tiene,Vaciador textura 3 unid – 2035,"13,23€",https://www.marphil.com/producto/vaciador-textura-x3-unid-2035/,Marphil
herramientas,lijas,no tiene,Lija esponja taco fino Ref.402,"2,01€",https://www.marphil.com/producto/lija-esponja-taco-fino-ref-402/,Marphil
herramientas,lijas,no tiene,Lija esponja media 60 REF.403,"1,94€",https://www.marphil.com/producto/lija-esponja-media-60-ref-403/,Marphil
herramientas,lijas,no tiene,Lija Esponja Dureza Fina 100 Ref.404,"1,94€",https://www.marphil.com/producto/lija-esponja-dureza-fina/,Marphil
herramientas,lijas,no tiene,Lija esponja flexible fina 100 REF.405,"1,97€",https://www.marphil.com/producto/lija-esponja-flexible-fina-100-ref-405/,Marphil
herramientas,lijas,no tiene,LIJA ESPONJA FLEXIBLE MICROFINO 280 Ref.406,"1,97€",https://www.marphil.com/producto/lija-esponja-flexible-microfino-280/,Marphil
herramientas,lijas,no tiene,Lima redonda 6.5 cm Ref 34310,"10,07€",https://www.marphil.com/producto/lima-redonda-65cm-ref34310/,Marphil
herramientas,lijas,no tiene,Set 3 limas – 34520,"12,90€",https://www.marphil.com/producto/set-3-limas-34520/,Marphil
herramientas,paintec,no tiene,Pistola pulverizadora PAINTEC,"57,72€",https://www.marphil.com/producto/pistola-pulverizadora-ceramica/,Marphil
herramientas,paintec,no tiene,Set de 3 boquillas Paintec,"14,40€",https://www.marphil.com/producto/set-3-boquillas/,Marphil
herramientas,perforadores,no tiene,Punzón largo de aluminio 16 cm.,"2,34€",https://www.marphil.com/producto/punzon-largo-de-aluminio-16-cm/,Marphil
herramientas,perforadores,no tiene,Bisturí Cuter metálico,"3,12€",https://www.marphil.com/producto/bisturi-cutter-metalico/,Marphil
herramientas,perforadores,no tiene,Cortador Puncheta Clásica 140,"5,93€",https://www.marphil.com/producto/puncheta-pequena-t-f/,Marphil
herramientas,perforadores,no tiene,Cuchillo cerámica 2296,"4,68€",https://www.marphil.com/producto/cuchillo-ref2296/,Marphil
herramientas,perforadores,no tiene,Cuchillo cerámica 2301,"4,16€",https://www.marphil.com/producto/cuchillo-ref2301/,Marphil
herramientas,perforadores,no tiene,Cuchillo doble hoja cerámica 2299,"6,84€",https://www.marphil.com/producto/cuchillo-doble-hoja-2299/,Marphil
herramientas,perforadores,no tiene,Cuchillo negro 2298,"6,21€",https://www.marphil.com/producto/cuchillo-negro-2298/,Marphil
herramientas,perforadores,no tiene,Herramienta Ceámica Doble Acabados 2305-7,"6,41€",https://www.marphil.com/producto/herramienta-doble-2305-1/,Marphil
herramientas,perforadores,no tiene,Herramienta texturas 2200-35,"4,15€",https://www.marphil.com/producto/herramienta-texturas-2200-35/,Marphil
herramientas,perforadores,no tiene,Perforador arcilla 21 mm,"6,15€",https://www.marphil.com/producto/0854-20mmdiam/,Marphil
herramientas,perforadores,no tiene,Perforador arcilla 4 mm,"3,30€",https://www.marphil.com/producto/0857-3mmdiam/,Marphil
herramientas,perforadores,no tiene,Perforador arcilla 7 mm,"3,91€",https://www.marphil.com/producto/0856-7mmdiam/,Marphil
herramientas,perforadores,no tiene,Perforador doble Ref 2316-01,"4,63€",https://www.marphil.com/producto/perforador-doble-ref2316-01/,Marphil
herramientas,perforadores,no tiene,Perforador punta 15 cm,"3,36€",https://www.marphil.com/producto/perforador-punta-15cm/,Marphil
herramientas,perforadores,no tiene,Punzón madera herramienta,"3,84€",https://www.marphil.com/producto/punzon-madera-herramienta/,Marphil
herramientas,palillo,no tiene,Kit palillos 21cm x 6 unidades,"7,62€",https://www.marphil.com/producto/kit-palillos-21cm-x-6-unidades/,Marphil
herramientas,palillo,no tiene,Palillos 15 cm. Kit 15 unidades,"14,18€",https://www.marphil.com/producto/palillos-15-cm-kit-15-unidades/,Marphil
herramientas,palillo,no tiene,Kit de palillos de madera x6 – 15cm – 2021K,"13,54€",https://www.marphil.com/producto/kit-de-palillos-de-madera-x6-15cm-2021k/,Marphil
herramientas,palillo,no tiene,Kit Palillo Modelado 20CM X7 unid. 2021,"17,64€",https://www.marphil.com/producto/kit-palillo-20cm-x7-2021/,Marphil
herramientas,palillo,no tiene,Kit Palillo Modelado Mini KIT X6 unid. – 2024,"17,73€",https://www.marphil.com/producto/palillo-boj-kit-x6-2024/,Marphil
herramientas,palillo,no tiene,Kit Palillo Modelado Mini X10 unid.- 2025,"28,93€",https://www.marphil.com/producto/palillo-boj-kit-x10/,Marphil
herramientas,palillo,no tiene,PALILLO GIGANTE ESCULTURA 38CM – 2410-1,"16,53€",https://www.marphil.com/producto/palillo-gigante-38cm-2410-1/,Marphil
herramientas,palillo,no tiene,PALILLO GRANDE ESCULTURA 30CM – 2411,"7,27€",https://www.marphil.com/producto/palillo-grande-30cm-2411/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-01,"2,32€",https://www.marphil.com/producto/palillo-madera-20cm-2020-01/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-02,"2,09€",https://www.marphil.com/producto/palillo-madera-20cm-2020-02/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-03,"2,32€",https://www.marphil.com/producto/palillo-madera-20cm-2020-03/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-05,"2,32€",https://www.marphil.com/producto/palillo-madera-20cm-2020-05/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-07,"2,40€",https://www.marphil.com/producto/palillo-madera-20cm-2020-07/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-08,"2,09€",https://www.marphil.com/producto/palillo-madera-20cm-2020-08/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-09,"2,58€",https://www.marphil.com/producto/palillo-madera-20cm-2020-09/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-12,"2,09€",https://www.marphil.com/producto/palillo-madera-20cm-2020-12/,Marphil
herramientas,palillo,no tiene,Palillo madera 20cm – 2020-13,"2,09€",https://www.marphil.com/producto/palillo-madera-20cm-2020-13/,Marphil
herramientas,palillo,no tiene,Palillo madera forma dedo – 2349,"6,99€",https://www.marphil.com/producto/palillo-madera-forma-dedo-2349/,Marphil
herramientas,palillo,no tiene,Palillos Modelado Kit x3 – 2029,"15,73€",https://www.marphil.com/producto/palillos-modelado-kit-x3-2029/,Marphil
herramientas,palillo,no tiene,Palo Largo de Torno REF2308,"5,90€",https://www.marphil.com/producto/palo-torno-ref2308/,Marphil
herramientas,palillo,no tiene,PALO MADERA TORNO PLANO 29CM – 2408,"7,15€",https://www.marphil.com/producto/palo-madera-torno-plano-29cm-2408/,Marphil
herramientas,palillo,no tiene,PALO MADERA TORNO PLANO 36CM – 2409,"10,81€",https://www.marphil.com/producto/palo-madera-torno-plano-36cm-2409/,Marphil
herramientas,pera,no tiene,Bote aplicador con punta de metal 80 ml,"6,70€",https://www.marphil.com/producto/bote-aplicador-cpunta-100-ml/,Marphil
herramientas,pera,no tiene,APLICADOR ESMALTE CON 3 BOQUILLAS – 23291,"14,07€",https://www.marphil.com/producto/aplicador-3-boquillas-23289/,Marphil
herramientas,pera,no tiene,Pera de Engobe Xiem Tools con Aplicadores,"35,01€",https://www.marphil.com/producto/pera-setaplicadores/,Marphil
herramientas,pera,no tiene,PERA ENGOBE CON 3 BOQUILLAS 2328,"15,94€",https://www.marphil.com/producto/pera-set-3-boquillas/,Marphil
herramientas,pera,no tiene,PERA ENGOBE 50CC REF2329,"7,27€",https://www.marphil.com/producto/pera-engobe-50cc-2329/,Marphil
herramientas,pera,no tiene,Pera Engobe kit 4 agujas 23280,"32,33€",https://www.marphil.com/producto/pera-kit-4-agujas-rosca/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel sintético Lengua de Gato 484/12,"1,20€",https://www.marphil.com/producto/pincel-sintetico-lengua-de-gato-484-12/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel sintético Lengua de Gato 484/2,"0,87€",https://www.marphil.com/producto/pincel-sintetico-lengua-de-gato-484-2/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel sintético Lengua de Gato 484/6,"0,98€",https://www.marphil.com/producto/pincel-sintetico-lengua-de-gato-484-6/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel sintético plano 486/12,"1,94€",https://www.marphil.com/producto/pincel-sintetico-plano-486-12/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel sintético plano 486/2,"0,76€",https://www.marphil.com/producto/pincel-sintetico-plano-486-2/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel sintético plano 486/6,"1,21€",https://www.marphil.com/producto/pincel-sintetico-plano-486-6/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/0 pincel poney escolar,"1,25€",https://www.marphil.com/producto/200-0-pincel-poney-escolar/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/2 pincel poney escolar,"1,33€",https://www.marphil.com/producto/200-2-pincel-poney-escolar/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/4 pincel poney escolar,"1,50€",https://www.marphil.com/producto/2004-pincel-poney/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/6 pincel poney escolar,"1,94€",https://www.marphil.com/producto/2006-pincel-poney/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/8 pincel poney escolar,"2,54€",https://www.marphil.com/producto/2008-pincel-poney/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/10 pincel poney escolar,"3,99€",https://www.marphil.com/producto/20010-pincel-poney/,Marphil
herramientas,pinceles,acrilicos-pinceles,200/12 pincel poney escolar,"5,08€",https://www.marphil.com/producto/20012-pincel-poney/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/0 Pincel Pappel Nylon,"4,10€",https://www.marphil.com/producto/9750-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/10 Pincel Pappel Nylon,"9,03€",https://www.marphil.com/producto/97510-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/12 Pincel Pappel Nylon,"11,89€",https://www.marphil.com/producto/97512-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/2 Pincel Pappel Nylon,"4,28€",https://www.marphil.com/producto/9752-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/4 Pincel Pappel Nylon,"6,87€",https://www.marphil.com/producto/9754-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/5-0 Pincel Pappel Nylon,"4,20€",https://www.marphil.com/producto/9755-0-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/6 Pincel Pappel Nylon,"6,12€",https://www.marphil.com/producto/9756-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,975/8 Pincel Pappel Nylon,"8,12€",https://www.marphil.com/producto/9758-pincel-pappel-nylon/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel abanico 4231/10 silver line,"12,22€",https://www.marphil.com/producto/pincel-abanico-4231-10-silver-line/,Marphil
herramientas,pinceles,acrilicos-pinceles,Pincel abanico 4231/4 Silver Line,"9,18€",https://www.marphil.com/producto/pincel-abanico-4231-4-silver-line/,Marphil
herramientas,pinceles,paletinas,2132/12 PALETINA PONEY MARRON ESCODA,"14,98€",https://www.marphil.com/producto/213212-paletina-poney-marron-escoda/,Marphil
herramientas,pinceles,paletinas,2132/9 PALETINA PONEY MARRON ESCODA,"12,73€",https://www.marphil.com/producto/21329-paletina-poney-marron-escoda/,Marphil
herramientas,pinceles,paletinas,990/12 paletina blanca suave,"14,58€",https://www.marphil.com/producto/99012-paletina-blanca-suave/,Marphil
herramientas,pinceles,paletinas,990/4 paletina blanca suave,"9,09€",https://www.marphil.com/producto/9904-paletina-blanca-suave/,Marphil
herramientas,pinceles,paletinas,990/8 paletina blanca suave,"11,56€",https://www.marphil.com/producto/9908-paletina-blanca-suave/,Marphil
herramientas,pinceles,paletinas,Paletina Hake nº1 (25mm),"6,36€",https://www.marphil.com/producto/hake-pincel-pequeno-1/,Marphil
herramientas,pinceles,paletinas,Paletina Hake nº2 (35mm),"7,62€",https://www.marphil.com/producto/hake-pincel-mediano-2/,Marphil
herramientas,pinceles,paletinas,Paletina Hake nº4 (60mm),"10,95€",https://www.marphil.com/producto/paletina-hake-no4-60mm/,Marphil
herramientas,pinceles,natural,Pincel pluma 26608-02 1.5 mm.,"9,64€",https://www.marphil.com/producto/pincel-pluma-26608-02-1-5-mm/,Marphil
herramientas,pinceles,natural,Pincel pluma 26608-04 2.5 mm.,"13,23€",https://www.marphil.com/producto/pincel-pluma-26608-04-2-5-mm/,Marphil
herramientas,pinceles,natural,Pincel pluma 26608-06 3.5 mm.,"15,86€",https://www.marphil.com/producto/pincel-pluma-26608-06-3-5-mm/,Marphil
